"countyName","year","sex","ageGroup","raceNameShort","population"
"Orange",2020,"MALE","(30,40]","Asian",34180
"Orange",2020,"MALE","(40,50]","Asian",41007
"Orange",2020,"MALE","(50,60]","Asian",39520
"Orange",2020,"MALE","(60,70]","Asian",29300
"Orange",2020,"MALE","(70,80]","Asian",18639
"Orange",2020,"MALE","(80,90]","Asian",8012
"Orange",2020,"MALE","(90,100]","Asian",1140
"Orange",2020,"MALE","(100,110]","Asian",12
"Orange",2020,"MALE","[0,10]","NH/PI",514
"Orange",2020,"MALE","(10,20]","NH/PI",590
"Orange",2020,"MALE","(20,30]","NH/PI",714
"Orange",2020,"MALE","(30,40]","NH/PI",689
"Orange",2020,"MALE","(40,50]","NH/PI",774
"Orange",2020,"MALE","(50,60]","NH/PI",624
"Orange",2020,"MALE","(60,70]","NH/PI",467
"Orange",2020,"MALE","(70,80]","NH/PI",221
"Orange",2020,"MALE","(80,90]","NH/PI",102
"Orange",2020,"MALE","(90,100]","NH/PI",13
"Orange",2020,"MALE","(100,110]","NH/PI",0
"Orange",2020,"MALE","[0,10]","Multi-Race",10193
"Orange",2020,"MALE","(10,20]","Multi-Race",9351
"Orange",2020,"MALE","(20,30]","Multi-Race",7715
"Orange",2020,"MALE","(30,40]","Multi-Race",4419
"Orange",2020,"MALE","(40,50]","Multi-Race",3438
"Orange",2020,"MALE","(50,60]","Multi-Race",3259
"Orange",2020,"MALE","(60,70]","Multi-Race",2227
"Orange",2020,"MALE","(70,80]","Multi-Race",1024
"Orange",2020,"MALE","(80,90]","Multi-Race",376
"Orange",2020,"MALE","(90,100]","Multi-Race",62
"Orange",2020,"MALE","(100,110]","Multi-Race",0
"Orange",2020,"MALE","[0,10]","Latino",92242
"Orange",2020,"MALE","(10,20]","Latino",103065
"Orange",2020,"MALE","(20,30]","Latino",96165
"Orange",2020,"MALE","(30,40]","Latino",83371
"Orange",2020,"MALE","(40,50]","Latino",80825
"Orange",2020,"MALE","(50,60]","Latino",65480
"Orange",2020,"MALE","(60,70]","Latino",33525
"Orange",2020,"MALE","(70,80]","Latino",14263
"Orange",2020,"MALE","(80,90]","Latino",5282
"Orange",2020,"MALE","(90,100]","Latino",776
"Orange",2020,"MALE","(100,110]","Latino",0
"Orange",2021,"FEMALE","[0,10]","White",66527
"Orange",2021,"FEMALE","(10,20]","White",65451
"Orange",2021,"FEMALE","(20,30]","White",70751
"Orange",2021,"FEMALE","(30,40]","White",69505
"Orange",2021,"FEMALE","(40,50]","White",74026
"Orange",2021,"FEMALE","(50,60]","White",100973
"Orange",2021,"FEMALE","(60,70]","White",99712
"Orange",2021,"FEMALE","(70,80]","White",73617
"Orange",2021,"FEMALE","(80,90]","White",37077
"Orange",2021,"FEMALE","(90,100]","White",9459
"Orange",2021,"FEMALE","(100,110]","White",23
"Orange",2021,"FEMALE","[0,10]","Black",2987
"Orange",2021,"FEMALE","(10,20]","Black",2983
"Orange",2021,"FEMALE","(20,30]","Black",3118
"Orange",2021,"FEMALE","(30,40]","Black",2878
"Orange",2021,"FEMALE","(40,50]","Black",3012
"Orange",2021,"FEMALE","(50,60]","Black",3561
"Orange",2021,"FEMALE","(60,70]","Black",2931
"Orange",2021,"FEMALE","(70,80]","Black",1591
"Orange",2021,"FEMALE","(80,90]","Black",526
"Orange",2021,"FEMALE","(90,100]","Black",92
"Orange",2021,"FEMALE","(100,110]","Black",1
"Orange",2021,"FEMALE","[0,10]","AI/AN",501
"Orange",2021,"FEMALE","(10,20]","AI/AN",367
"Orange",2021,"FEMALE","(20,30]","AI/AN",390
"Orange",2021,"FEMALE","(30,40]","AI/AN",404
"Orange",2021,"FEMALE","(40,50]","AI/AN",381
"Orange",2021,"FEMALE","(50,60]","AI/AN",529
"Orange",2021,"FEMALE","(60,70]","AI/AN",477
"Orange",2021,"FEMALE","(70,80]","AI/AN",284
"Orange",2021,"FEMALE","(80,90]","AI/AN",146
"Orange",2021,"FEMALE","(90,100]","AI/AN",50
"Orange",2021,"FEMALE","(100,110]","AI/AN",0
"Orange",2021,"FEMALE","[0,10]","Asian",34903
"Orange",2021,"FEMALE","(10,20]","Asian",33537
"Orange",2021,"FEMALE","(20,30]","Asian",33371
"Orange",2021,"FEMALE","(30,40]","Asian",35118
"Orange",2021,"FEMALE","(40,50]","Asian",46714
"Orange",2021,"FEMALE","(50,60]","Asian",46644
"Orange",2021,"FEMALE","(60,70]","Asian",36697
"Orange",2021,"FEMALE","(70,80]","Asian",23554
"Orange",2021,"FEMALE","(80,90]","Asian",11065
"Orange",2021,"FEMALE","(90,100]","Asian",2045
"Orange",2021,"FEMALE","(100,110]","Asian",2
"Orange",2021,"FEMALE","[0,10]","NH/PI",521
"Orange",2021,"FEMALE","(10,20]","NH/PI",585
"Orange",2021,"FEMALE","(20,30]","NH/PI",654
"Orange",2021,"FEMALE","(30,40]","NH/PI",630
"Orange",2021,"FEMALE","(40,50]","NH/PI",581
"Orange",2021,"FEMALE","(50,60]","NH/PI",664
"Orange",2021,"FEMALE","(60,70]","NH/PI",490
"Orange",2021,"FEMALE","(70,80]","NH/PI",265
"Orange",2021,"FEMALE","(80,90]","NH/PI",99
"Orange",2021,"FEMALE","(90,100]","NH/PI",18
"Orange",2021,"FEMALE","(100,110]","NH/PI",0
"Orange",2021,"FEMALE","[0,10]","Multi-Race",9783
"Orange",2021,"FEMALE","(10,20]","Multi-Race",9073
"Orange",2021,"FEMALE","(20,30]","Multi-Race",7573
"Orange",2021,"FEMALE","(30,40]","Multi-Race",4642
"Orange",2021,"FEMALE","(40,50]","Multi-Race",3829
"Orange",2021,"FEMALE","(50,60]","Multi-Race",3509
"Orange",2021,"FEMALE","(60,70]","Multi-Race",2385
"Orange",2021,"FEMALE","(70,80]","Multi-Race",1294
"Orange",2021,"FEMALE","(80,90]","Multi-Race",604
"Orange",2021,"FEMALE","(90,100]","Multi-Race",130
"Orange",2021,"FEMALE","(100,110]","Multi-Race",0
"Orange",2021,"FEMALE","[0,10]","Latino",86634
"Orange",2021,"FEMALE","(10,20]","Latino",98138
"Orange",2021,"FEMALE","(20,30]","Latino",91478
"Orange",2021,"FEMALE","(30,40]","Latino",74015
"Orange",2021,"FEMALE","(40,50]","Latino",78249
"Orange",2021,"FEMALE","(50,60]","Latino",67754
"Orange",2021,"FEMALE","(60,70]","Latino",39353
"Orange",2021,"FEMALE","(70,80]","Latino",19323
"Orange",2021,"FEMALE","(80,90]","Latino",8758
"Orange",2021,"FEMALE","(90,100]","Latino",1820
"Orange",2021,"FEMALE","(100,110]","Latino",5
"Orange",2021,"MALE","[0,10]","White",70177
"Orange",2021,"MALE","(10,20]","White",70024
"Orange",2021,"MALE","(20,30]","White",75794
"Orange",2021,"MALE","(30,40]","White",74123
"Orange",2021,"MALE","(40,50]","White",78222
"Orange",2021,"MALE","(50,60]","White",101352
"Orange",2021,"MALE","(60,70]","White",97280
"Orange",2021,"MALE","(70,80]","White",64098
"Orange",2021,"MALE","(80,90]","White",26216
"Orange",2021,"MALE","(90,100]","White",4438
"Orange",2021,"MALE","(100,110]","White",5
"Orange",2021,"MALE","[0,10]","Black",3238
"Orange",2021,"MALE","(10,20]","Black",3154
"Orange",2021,"MALE","(20,30]","Black",3428
"Orange",2021,"MALE","(30,40]","Black",3605
"Orange",2021,"MALE","(40,50]","Black",3920
"Orange",2021,"MALE","(50,60]","Black",3869
"Orange",2021,"MALE","(60,70]","Black",2955
"Orange",2021,"MALE","(70,80]","Black",1266
"Orange",2021,"MALE","(80,90]","Black",405
"Orange",2021,"MALE","(90,100]","Black",42
"Orange",2021,"MALE","(100,110]","Black",0
"Orange",2021,"MALE","[0,10]","AI/AN",525
"Orange",2021,"MALE","(10,20]","AI/AN",336
"Orange",2021,"MALE","(20,30]","AI/AN",370
"Orange",2021,"MALE","(30,40]","AI/AN",420
"Orange",2021,"MALE","(40,50]","AI/AN",383
"Orange",2021,"MALE","(50,60]","AI/AN",510
"Orange",2021,"MALE","(60,70]","AI/AN",474
"Orange",2021,"MALE","(70,80]","AI/AN",246
"Orange",2021,"MALE","(80,90]","AI/AN",99
"Orange",2021,"MALE","(90,100]","AI/AN",14
"Orange",2021,"MALE","(100,110]","AI/AN",1
"Orange",2021,"MALE","[0,10]","Asian",35752
"Orange",2021,"MALE","(10,20]","Asian",35199
"Orange",2021,"MALE","(20,30]","Asian",34980
"Orange",2021,"MALE","(30,40]","Asian",33833
"Orange",2021,"MALE","(40,50]","Asian",40174
"Orange",2021,"MALE","(50,60]","Asian",40134
"Orange",2021,"MALE","(60,70]","Asian",30177
"Orange",2021,"MALE","(70,80]","Asian",19364
"Orange",2021,"MALE","(80,90]","Asian",8419
"Orange",2021,"MALE","(90,100]","Asian",1224
"Orange",2021,"MALE","(100,110]","Asian",11
"Orange",2021,"MALE","[0,10]","NH/PI",524
"Orange",2021,"MALE","(10,20]","NH/PI",568
"Orange",2021,"MALE","(20,30]","NH/PI",710
"Orange",2021,"MALE","(30,40]","NH/PI",679
"Orange",2021,"MALE","(40,50]","NH/PI",769
"Orange",2021,"MALE","(50,60]","NH/PI",651
"Orange",2021,"MALE","(60,70]","NH/PI",486
"Orange",2021,"MALE","(70,80]","NH/PI",238
"Orange",2021,"MALE","(80,90]","NH/PI",98
"Orange",2021,"MALE","(90,100]","NH/PI",14
"Orange",2021,"MALE","(100,110]","NH/PI",1
"Orange",2021,"MALE","[0,10]","Multi-Race",10274
"Orange",2021,"MALE","(10,20]","Multi-Race",9467
"Orange",2021,"MALE","(20,30]","Multi-Race",7985
"Orange",2021,"MALE","(30,40]","Multi-Race",4530
"Orange",2021,"MALE","(40,50]","Multi-Race",3464
"Orange",2021,"MALE","(50,60]","Multi-Race",3220
"Orange",2021,"MALE","(60,70]","Multi-Race",2392
"Orange",2021,"MALE","(70,80]","Multi-Race",1089
"Orange",2021,"MALE","(80,90]","Multi-Race",396
"Orange",2021,"MALE","(90,100]","Multi-Race",61
"Orange",2021,"MALE","(100,110]","Multi-Race",0
"Orange",2021,"MALE","[0,10]","Latino",90201
"Orange",2021,"MALE","(10,20]","Latino",103381
"Orange",2021,"MALE","(20,30]","Latino",97902
"Orange",2021,"MALE","(30,40]","Latino",82055
"Orange",2021,"MALE","(40,50]","Latino",81182
"Orange",2021,"MALE","(50,60]","Latino",68097
"Orange",2021,"MALE","(60,70]","Latino",36035
"Orange",2021,"MALE","(70,80]","Latino",15308
"Orange",2021,"MALE","(80,90]","Latino",5582
"Orange",2021,"MALE","(90,100]","Latino",821
"Orange",2021,"MALE","(100,110]","Latino",0
"Orange",2022,"FEMALE","[0,10]","White",66661
"Orange",2022,"FEMALE","(10,20]","White",65688
"Orange",2022,"FEMALE","(20,30]","White",70169
"Orange",2022,"FEMALE","(30,40]","White",67935
"Orange",2022,"FEMALE","(40,50]","White",72589
"Orange",2022,"FEMALE","(50,60]","White",98339
"Orange",2022,"FEMALE","(60,70]","White",101295
"Orange",2022,"FEMALE","(70,80]","White",75694
"Orange",2022,"FEMALE","(80,90]","White",37922
"Orange",2022,"FEMALE","(90,100]","White",10022
"Orange",2022,"FEMALE","(100,110]","White",18
"Orange",2022,"FEMALE","[0,10]","Black",3049
"Orange",2022,"FEMALE","(10,20]","Black",2985
"Orange",2022,"FEMALE","(20,30]","Black",3095
"Orange",2022,"FEMALE","(30,40]","Black",2867
"Orange",2022,"FEMALE","(40,50]","Black",2976
"Orange",2022,"FEMALE","(50,60]","Black",3539
"Orange",2022,"FEMALE","(60,70]","Black",3036
"Orange",2022,"FEMALE","(70,80]","Black",1665
"Orange",2022,"FEMALE","(80,90]","Black",597
"Orange",2022,"FEMALE","(90,100]","Black",93
"Orange",2022,"FEMALE","(100,110]","Black",1
"Orange",2022,"FEMALE","[0,10]","AI/AN",523
"Orange",2022,"FEMALE","(10,20]","AI/AN",378
"Orange",2022,"FEMALE","(20,30]","AI/AN",389
"Orange",2022,"FEMALE","(30,40]","AI/AN",393
"Orange",2022,"FEMALE","(40,50]","AI/AN",374
"Orange",2022,"FEMALE","(50,60]","AI/AN",527
"Orange",2022,"FEMALE","(60,70]","AI/AN",491
"Orange",2022,"FEMALE","(70,80]","AI/AN",296
"Orange",2022,"FEMALE","(80,90]","AI/AN",144
"Orange",2022,"FEMALE","(90,100]","AI/AN",52
"Orange",2022,"FEMALE","(100,110]","AI/AN",0
"Orange",2022,"FEMALE","[0,10]","Asian",34751
"Orange",2022,"FEMALE","(10,20]","Asian",32952
"Orange",2022,"FEMALE","(20,30]","Asian",33432
"Orange",2022,"FEMALE","(30,40]","Asian",34143
"Orange",2022,"FEMALE","(40,50]","Asian",45439
"Orange",2022,"FEMALE","(50,60]","Asian",47511
"Orange",2022,"FEMALE","(60,70]","Asian",37383
"Orange",2022,"FEMALE","(70,80]","Asian",24610
"Orange",2022,"FEMALE","(80,90]","Asian",11507
"Orange",2022,"FEMALE","(90,100]","Asian",2272
"Orange",2022,"FEMALE","(100,110]","Asian",7
"Orange",2022,"FEMALE","[0,10]","NH/PI",484
"Orange",2022,"FEMALE","(10,20]","NH/PI",569
"Orange",2022,"FEMALE","(20,30]","NH/PI",665
"Orange",2022,"FEMALE","(30,40]","NH/PI",647
"Orange",2022,"FEMALE","(40,50]","NH/PI",570
"Orange",2022,"FEMALE","(50,60]","NH/PI",665
"Orange",2022,"FEMALE","(60,70]","NH/PI",514
"Orange",2022,"FEMALE","(70,80]","NH/PI",280
"Orange",2022,"FEMALE","(80,90]","NH/PI",104
"Orange",2022,"FEMALE","(90,100]","NH/PI",20
"Orange",2022,"FEMALE","(100,110]","NH/PI",0
"Orange",2022,"FEMALE","[0,10]","Multi-Race",9876
"Orange",2022,"FEMALE","(10,20]","Multi-Race",9015
"Orange",2022,"FEMALE","(20,30]","Multi-Race",7772
"Orange",2022,"FEMALE","(30,40]","Multi-Race",4707
"Orange",2022,"FEMALE","(40,50]","Multi-Race",3858
"Orange",2022,"FEMALE","(50,60]","Multi-Race",3562
"Orange",2022,"FEMALE","(60,70]","Multi-Race",2530
"Orange",2022,"FEMALE","(70,80]","Multi-Race",1327
"Orange",2022,"FEMALE","(80,90]","Multi-Race",640
"Orange",2022,"FEMALE","(90,100]","Multi-Race",139
"Orange",2022,"FEMALE","(100,110]","Multi-Race",0
"Orange",2022,"FEMALE","[0,10]","Latino",84252
"Orange",2022,"FEMALE","(10,20]","Latino",97712
"Orange",2022,"FEMALE","(20,30]","Latino",92911
"Orange",2022,"FEMALE","(30,40]","Latino",73111
"Orange",2022,"FEMALE","(40,50]","Latino",78026
"Orange",2022,"FEMALE","(50,60]","Latino",69826
"Orange",2022,"FEMALE","(60,70]","Latino",41683
"Orange",2022,"FEMALE","(70,80]","Latino",20366
"Orange",2022,"FEMALE","(80,90]","Latino",9077
"Orange",2022,"FEMALE","(90,100]","Latino",2007
"Orange",2022,"FEMALE","(100,110]","Latino",5
"Orange",2022,"MALE","[0,10]","White",70361
"Orange",2022,"MALE","(10,20]","White",69747
"Orange",2022,"MALE","(20,30]","White",75705
"Orange",2022,"MALE","(30,40]","White",72482
"Orange",2022,"MALE","(40,50]","White",77249
"Orange",2022,"MALE","(50,60]","White",98436
"Orange",2022,"MALE","(60,70]","White",99188
"Orange",2022,"MALE","(70,80]","White",66327
"Orange",2022,"MALE","(80,90]","White",26973
"Orange",2022,"MALE","(90,100]","White",4798
"Orange",2022,"MALE","(100,110]","White",5
"Orange",2022,"MALE","[0,10]","Black",3290
"Orange",2022,"MALE","(10,20]","Black",3194
"Orange",2022,"MALE","(20,30]","Black",3364
"Orange",2022,"MALE","(30,40]","Black",3570
"Orange",2022,"MALE","(40,50]","Black",3915
"Orange",2022,"MALE","(50,60]","Black",3886
"Orange",2022,"MALE","(60,70]","Black",3077
"Orange",2022,"MALE","(70,80]","Black",1356
"Orange",2022,"MALE","(80,90]","Black",433
"Orange",2022,"MALE","(90,100]","Black",43
"Orange",2022,"MALE","(100,110]","Black",3
"Orange",2022,"MALE","[0,10]","AI/AN",548
"Orange",2022,"MALE","(10,20]","AI/AN",339
"Orange",2022,"MALE","(20,30]","AI/AN",360
"Orange",2022,"MALE","(30,40]","AI/AN",442
"Orange",2022,"MALE","(40,50]","AI/AN",361
"Orange",2022,"MALE","(50,60]","AI/AN",489
"Orange",2022,"MALE","(60,70]","AI/AN",496
"Orange",2022,"MALE","(70,80]","AI/AN",254
"Orange",2022,"MALE","(80,90]","AI/AN",102
"Orange",2022,"MALE","(90,100]","AI/AN",18
"Orange",2022,"MALE","(100,110]","AI/AN",0
"Orange",2022,"MALE","[0,10]","Asian",35643
"Orange",2022,"MALE","(10,20]","Asian",34867
"Orange",2022,"MALE","(20,30]","Asian",35023
"Orange",2022,"MALE","(30,40]","Asian",33292
"Orange",2022,"MALE","(40,50]","Asian",39133
"Orange",2022,"MALE","(50,60]","Asian",40841
"Orange",2022,"MALE","(60,70]","Asian",30973
"Orange",2022,"MALE","(70,80]","Asian",19861
"Orange",2022,"MALE","(80,90]","Asian",8850
"Orange",2022,"MALE","(90,100]","Asian",1325
"Orange",2022,"MALE","(100,110]","Asian",19
"Orange",2022,"MALE","[0,10]","NH/PI",526
"Orange",2022,"MALE","(10,20]","NH/PI",574
"Orange",2022,"MALE","(20,30]","NH/PI",686
"Orange",2022,"MALE","(30,40]","NH/PI",660
"Orange",2022,"MALE","(40,50]","NH/PI",765
"Orange",2022,"MALE","(50,60]","NH/PI",675
"Orange",2022,"MALE","(60,70]","NH/PI",498
"Orange",2022,"MALE","(70,80]","NH/PI",248
"Orange",2022,"MALE","(80,90]","NH/PI",101
"Orange",2022,"MALE","(90,100]","NH/PI",11
"Orange",2022,"MALE","(100,110]","NH/PI",0
"Orange",2022,"MALE","[0,10]","Multi-Race",10426
"Orange",2022,"MALE","(10,20]","Multi-Race",9466
"Orange",2022,"MALE","(20,30]","Multi-Race",8200
"Orange",2022,"MALE","(30,40]","Multi-Race",4669
"Orange",2022,"MALE","(40,50]","Multi-Race",3520
"Orange",2022,"MALE","(50,60]","Multi-Race",3236
"Orange",2022,"MALE","(60,70]","Multi-Race",2503
"Orange",2022,"MALE","(70,80]","Multi-Race",1157
"Orange",2022,"MALE","(80,90]","Multi-Race",415
"Orange",2022,"MALE","(90,100]","Multi-Race",72
"Orange",2022,"MALE","(100,110]","Multi-Race",1
"Orange",2022,"MALE","[0,10]","Latino",87707
"Orange",2022,"MALE","(10,20]","Latino",103593
"Orange",2022,"MALE","(20,30]","Latino",98658
"Orange",2022,"MALE","(30,40]","Latino",81218
"Orange",2022,"MALE","(40,50]","Latino",81343
"Orange",2022,"MALE","(50,60]","Latino",70246
"Orange",2022,"MALE","(60,70]","Latino",38501
"Orange",2022,"MALE","(70,80]","Latino",16406
"Orange",2022,"MALE","(80,90]","Latino",5782
"Orange",2022,"MALE","(90,100]","Latino",881
"Orange",2022,"MALE","(100,110]","Latino",0
"Placer",2020,"FEMALE","[0,10]","White",13712
"Placer",2020,"FEMALE","(10,20]","White",14775
"Placer",2020,"FEMALE","(20,30]","White",15762
"Placer",2020,"FEMALE","(30,40]","White",19339
"Placer",2020,"FEMALE","(40,50]","White",17399
"Placer",2020,"FEMALE","(50,60]","White",20741
"Placer",2020,"FEMALE","(60,70]","White",21561
"Placer",2020,"FEMALE","(70,80]","White",17392
"Placer",2020,"FEMALE","(80,90]","White",8383
"Placer",2020,"FEMALE","(90,100]","White",1546
"Placer",2020,"FEMALE","(100,110]","White",9
"Placer",2020,"FEMALE","[0,10]","Black",297
"Placer",2020,"FEMALE","(10,20]","Black",299
"Placer",2020,"FEMALE","(20,30]","Black",294
"Placer",2020,"FEMALE","(30,40]","Black",214
"Placer",2020,"FEMALE","(40,50]","Black",236
"Placer",2020,"FEMALE","(50,60]","Black",319
"Placer",2020,"FEMALE","(60,70]","Black",336
"Placer",2020,"FEMALE","(70,80]","Black",180
"Placer",2020,"FEMALE","(80,90]","Black",49
"Placer",2020,"FEMALE","(90,100]","Black",4
"Placer",2020,"FEMALE","(100,110]","Black",0
"Placer",2020,"FEMALE","[0,10]","AI/AN",109
"Placer",2020,"FEMALE","(10,20]","AI/AN",125
"Placer",2020,"FEMALE","(20,30]","AI/AN",140
"Placer",2020,"FEMALE","(30,40]","AI/AN",112
"Placer",2020,"FEMALE","(40,50]","AI/AN",130
"Placer",2020,"FEMALE","(50,60]","AI/AN",226
"Placer",2020,"FEMALE","(60,70]","AI/AN",218
"Placer",2020,"FEMALE","(70,80]","AI/AN",122
"Placer",2020,"FEMALE","(80,90]","AI/AN",47
"Placer",2020,"FEMALE","(90,100]","AI/AN",9
"Placer",2020,"FEMALE","(100,110]","AI/AN",1
"Placer",2020,"FEMALE","[0,10]","Asian",1419
"Placer",2020,"FEMALE","(10,20]","Asian",1425
"Placer",2020,"FEMALE","(20,30]","Asian",1384
"Placer",2020,"FEMALE","(30,40]","Asian",2088
"Placer",2020,"FEMALE","(40,50]","Asian",2256
"Placer",2020,"FEMALE","(50,60]","Asian",2049
"Placer",2020,"FEMALE","(60,70]","Asian",1700
"Placer",2020,"FEMALE","(70,80]","Asian",1215
"Placer",2020,"FEMALE","(80,90]","Asian",531
"Placer",2020,"FEMALE","(90,100]","Asian",93
"Placer",2020,"FEMALE","(100,110]","Asian",0
"Placer",2020,"FEMALE","[0,10]","NH/PI",25
"Placer",2020,"FEMALE","(10,20]","NH/PI",33
"Placer",2020,"FEMALE","(20,30]","NH/PI",49
"Placer",2020,"FEMALE","(30,40]","NH/PI",52
"Placer",2020,"FEMALE","(40,50]","NH/PI",48
"Placer",2020,"FEMALE","(50,60]","NH/PI",66
"Placer",2020,"FEMALE","(60,70]","NH/PI",46
"Placer",2020,"FEMALE","(70,80]","NH/PI",29
"Placer",2020,"FEMALE","(80,90]","NH/PI",3
"Placer",2020,"FEMALE","(90,100]","NH/PI",2
"Placer",2020,"FEMALE","(100,110]","NH/PI",0
"Placer",2020,"FEMALE","[0,10]","Multi-Race",1078
"Placer",2020,"FEMALE","(10,20]","Multi-Race",1439
"Placer",2020,"FEMALE","(20,30]","Multi-Race",1173
"Placer",2020,"FEMALE","(30,40]","Multi-Race",806
"Placer",2020,"FEMALE","(40,50]","Multi-Race",650
"Placer",2020,"FEMALE","(50,60]","Multi-Race",537
"Placer",2020,"FEMALE","(60,70]","Multi-Race",348
"Placer",2020,"FEMALE","(70,80]","Multi-Race",200
"Placer",2020,"FEMALE","(80,90]","Multi-Race",63
"Placer",2020,"FEMALE","(90,100]","Multi-Race",17
"Placer",2020,"FEMALE","(100,110]","Multi-Race",0
"Placer",2020,"FEMALE","[0,10]","Latino",3959
"Placer",2020,"FEMALE","(10,20]","Latino",4456
"Placer",2020,"FEMALE","(20,30]","Latino",3821
"Placer",2020,"FEMALE","(30,40]","Latino",3803
"Placer",2020,"FEMALE","(40,50]","Latino",3560
"Placer",2020,"FEMALE","(50,60]","Latino",2809
"Placer",2020,"FEMALE","(60,70]","Latino",2183
"Placer",2020,"FEMALE","(70,80]","Latino",1349
"Placer",2020,"FEMALE","(80,90]","Latino",590
"Placer",2020,"FEMALE","(90,100]","Latino",246
"Placer",2020,"FEMALE","(100,110]","Latino",0
"Placer",2020,"MALE","[0,10]","White",14150
"Placer",2020,"MALE","(10,20]","White",16005
"Placer",2020,"MALE","(20,30]","White",16837
"Placer",2020,"MALE","(30,40]","White",20390
"Placer",2020,"MALE","(40,50]","White",17610
"Placer",2020,"MALE","(50,60]","White",19655
"Placer",2020,"MALE","(60,70]","White",19455
"Placer",2020,"MALE","(70,80]","White",14546
"Placer",2020,"MALE","(80,90]","White",5958
"Placer",2020,"MALE","(90,100]","White",915
"Placer",2020,"MALE","(100,110]","White",1
"Placer",2020,"MALE","[0,10]","Black",273
"Placer",2020,"MALE","(10,20]","Black",333
"Placer",2020,"MALE","(20,30]","Black",349
"Placer",2020,"MALE","(30,40]","Black",534
"Placer",2020,"MALE","(40,50]","Black",511
"Placer",2020,"MALE","(50,60]","Black",402
"Placer",2020,"MALE","(60,70]","Black",322
"Placer",2020,"MALE","(70,80]","Black",187
"Placer",2020,"MALE","(80,90]","Black",37
"Placer",2020,"MALE","(90,100]","Black",9
"Placer",2020,"MALE","(100,110]","Black",0
"Placer",2020,"MALE","[0,10]","AI/AN",97
"Placer",2020,"MALE","(10,20]","AI/AN",131
"Placer",2020,"MALE","(20,30]","AI/AN",228
"Placer",2020,"MALE","(30,40]","AI/AN",217
"Placer",2020,"MALE","(40,50]","AI/AN",147
"Placer",2020,"MALE","(50,60]","AI/AN",151
"Placer",2020,"MALE","(60,70]","AI/AN",171
"Placer",2020,"MALE","(70,80]","AI/AN",105
"Placer",2020,"MALE","(80,90]","AI/AN",27
"Placer",2020,"MALE","(90,100]","AI/AN",1
"Placer",2020,"MALE","(100,110]","AI/AN",0
"Placer",2020,"MALE","[0,10]","Asian",1449
"Placer",2020,"MALE","(10,20]","Asian",1567
"Placer",2020,"MALE","(20,30]","Asian",1289
"Placer",2020,"MALE","(30,40]","Asian",1749
"Placer",2020,"MALE","(40,50]","Asian",1740
"Placer",2020,"MALE","(50,60]","Asian",1659
"Placer",2020,"MALE","(60,70]","Asian",1514
"Placer",2020,"MALE","(70,80]","Asian",768
"Placer",2020,"MALE","(80,90]","Asian",264
"Placer",2020,"MALE","(90,100]","Asian",48
"Placer",2020,"MALE","(100,110]","Asian",1
"Placer",2020,"MALE","[0,10]","NH/PI",39
"Placer",2020,"MALE","(10,20]","NH/PI",33
"Placer",2020,"MALE","(20,30]","NH/PI",66
"Placer",2020,"MALE","(30,40]","NH/PI",101
"Placer",2020,"MALE","(40,50]","NH/PI",60
"Placer",2020,"MALE","(50,60]","NH/PI",62
"Placer",2020,"MALE","(60,70]","NH/PI",39
"Placer",2020,"MALE","(70,80]","NH/PI",19
"Placer",2020,"MALE","(80,90]","NH/PI",10
"Placer",2020,"MALE","(90,100]","NH/PI",0
"Placer",2020,"MALE","(100,110]","NH/PI",0
"Placer",2020,"MALE","[0,10]","Multi-Race",1080
"Placer",2020,"MALE","(10,20]","Multi-Race",1424
"Placer",2020,"MALE","(20,30]","Multi-Race",1122
"Placer",2020,"MALE","(30,40]","Multi-Race",721
"Placer",2020,"MALE","(40,50]","Multi-Race",551
"Placer",2020,"MALE","(50,60]","Multi-Race",520
"Placer",2020,"MALE","(60,70]","Multi-Race",386
"Placer",2020,"MALE","(70,80]","Multi-Race",141
"Placer",2020,"MALE","(80,90]","Multi-Race",55
"Placer",2020,"MALE","(90,100]","Multi-Race",4
"Placer",2020,"MALE","(100,110]","Multi-Race",0
"Placer",2020,"MALE","[0,10]","Latino",4130
"Placer",2020,"MALE","(10,20]","Latino",4749
"Placer",2020,"MALE","(20,30]","Latino",4195
"Placer",2020,"MALE","(30,40]","Latino",4557
"Placer",2020,"MALE","(40,50]","Latino",3793
"Placer",2020,"MALE","(50,60]","Latino",2676
"Placer",2020,"MALE","(60,70]","Latino",1897
"Placer",2020,"MALE","(70,80]","Latino",1050
"Placer",2020,"MALE","(80,90]","Latino",448
"Placer",2020,"MALE","(90,100]","Latino",53
"Placer",2020,"MALE","(100,110]","Latino",0
"Placer",2021,"FEMALE","[0,10]","White",13546
"Placer",2021,"FEMALE","(10,20]","White",14249
"Placer",2021,"FEMALE","(20,30]","White",15802
"Placer",2021,"FEMALE","(30,40]","White",19295
"Placer",2021,"FEMALE","(40,50]","White",17024
"Placer",2021,"FEMALE","(50,60]","White",20158
"Placer",2021,"FEMALE","(60,70]","White",21557
"Placer",2021,"FEMALE","(70,80]","White",17819
"Placer",2021,"FEMALE","(80,90]","White",8693
"Placer",2021,"FEMALE","(90,100]","White",1670
"Placer",2021,"FEMALE","(100,110]","White",5
"Placer",2021,"FEMALE","[0,10]","Black",311
"Placer",2021,"FEMALE","(10,20]","Black",284
